dataset,shared_label,source_url,split,image_id,local_path,download_status
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/ef2589f7-5993-4457-a981-9bd6fc0d8499___Matt.S_CG%202638.JPG,train,image_0468,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0468.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/0ecc2ee7-fb66-41fa-a23b-9bdeaf31078a___RS_Erly.B%206381.JPG,train,image_0469,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0469.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late_blight_tomato_leaf1x1200.jpg,train,image_0470,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0470.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/lateblightTom_lesion3.jpg,train,image_0471,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0471.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/Bacterial-Spot-of-Tomato-Img-2.jpg,test,image_0472,/content/selected_images/PlantDoc/test/tomato_bacterial_spot/image_0472.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/leaves11.jpg,train,image_0473,/content/selected_images/PlantDoc/train/pepper_healthy/image_0473.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/91a2c537-6b7c-463a-b59e-0f8b3ea8865b___Crnl_L.Mold%206526.JPG,train,image_0474,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0474.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/a8a3dd0c-7729-46bb-87f9-23c2345e955a___GCREC_Bact.Sp%205703.JPG,train,image_0475,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0475.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/01700b46-3800-46c6-ab81-09a5f50af525___RS_HL%200108.JPG,test,image_0476,/content/selected_images/PlantVillage/test/tomato_healthy/image_0476.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/04747279-48b2-4ce1-932b-e511424beb6b___RS_Erly.B%208240.JPG,test,image_0477,/content/selected_images/PlantVillage/test/tomato_early_blight/image_0477.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/38849847120_7ae02bd6c3_b.jpg,train,image_0478,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0478.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/50ee2f48-e5f7-4eda-8bc9-9d501fedbe8f___RS_Late.B%204933.JPG,train,image_0479,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0479.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late_blight_2013_longisland1x1200.jpg,train,image_0480,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0480.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/c2ea8ee9-836a-4c76-8101-7708a35f2717___JR_HL%207733.JPG,train,image_0481,/content/selected_images/PlantVillage/train/pepper_healthy/image_0481.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/68d40fcc-8554-4973-9abc-27fc1928cc9c___RS_Erly.B%207595.JPG,train,image_0482,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0482.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/4ab14ef2-ad45-4df6-87ce-1ffd11ad5543___JR_HL%207899.JPG,train,image_0483,/content/selected_images/PlantVillage/train/pepper_healthy/image_0483.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/9cb4cbdd-147f-4cfe-a30a-dd003520f0dc___GHLB2%20Leaf%208988.JPG,test,image_0484,/content/selected_images/PlantVillage/test/tomato_late_blight/image_0484.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/21833eb1-b84e-4471-816b-166e575ed0e7___GCREC_Bact.Sp%203244.JPG,test,image_0485,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0485.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf/1684.jpg,train,image_0486,/content/selected_images/PlantDoc/train/tomato_healthy/image_0486.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/tomato_late-blight_03_zoom.jpg,train,image_0487,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0487.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/classic-septoria.jpg,train,image_0488,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0488.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/Leaf%2BMold%2Blower%2Bleaf%2Bsurface%2Bspores%2B%2528conidia%2529.jpg,train,image_0489,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0489.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/9309c2d7-07ea-4dfb-a79e-2e9128d38a75___GHLB2%20Leaf%20107.3.JPG,train,image_0490,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0490.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/d645a5d8-a404-4825-8be7-a15725ee26d8___Matt.S_CG%202629.JPG,train,image_0491,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0491.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/pepper-plant-leaves-green-bell-pepper-seedlings-growing-in-dark-brown-soil-in-the-sunshine-with-a-white-my-pepper-plant-leaves-are-being-eaten.jpg,train,image_0492,/content/selected_images/PlantDoc/train/pepper_healthy/image_0492.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late_blight_tomato_leaf_.jpg,test,image_0493,/content/selected_images/PlantDoc/test/tomato_late_blight/image_0493.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/tomato.early.blightH.jpg,train,image_0494,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0494.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/236e1153-9421-4a7a-bf51-e8e53f9ada22___UF.GRC_BS_Lab%20Leaf%200338.JPG,train,image_0495,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0495.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/tomato-leaf-6291945.jpg,train,image_0496,/content/selected_images/PlantDoc/train/tomato_healthy/image_0496.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/846797a3-3eb3-403d-aeb3-816f8f2b53d9___Keller.St_CG%202029.JPG,train,image_0497,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0497.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/6e5046d4-95c4-4650-a31e-4ac145669433___GCREC_Bact.Sp%205842.JPG,train,image_0498,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0498.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/2b710a19-f4cd-4bcf-afbf-e48face96045___NREC_B.Spot%201931.JPG,train,image_0499,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0499.jpg,cached
PlantDoc,tomato_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf/single-a-green-leaf-of-tomato-picture-id496662675%3Fk%3D6%26m%3D496662675%26s%3D612x612%26w%3D0%26h%3D6zKfv022H_9cLQSIR_kpcOAlTeg1eIVtLBbc80PQA7Y%3D.jpg,test,image_0500,/content/selected_images/PlantDoc/test/tomato_healthy/image_0500.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/pepper%2Bleaves.JPG.jpg,train,image_0501,/content/selected_images/PlantDoc/train/pepper_healthy/image_0501.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/3b3fcf17-b337-4548-b27f-f2b501c035c0___NREC_B.Spot%201942.JPG,train,image_0502,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0502.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/04.jpg,test,image_0503,/content/selected_images/PlantDoc/test/pepper_leaf_spot/image_0503.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20late%20blight/LateBlt09_06.jpg,train,image_0504,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0504.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/8e4238dc-b4fd-46d0-8892-965e64dad7ab___RS_Erly.B%209404.JPG,train,image_0505,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0505.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/373f5689-ca40-4b44-836d-c9a343d984f5___UF.GRC_BS_Lab%20Leaf%209295.JPG,train,image_0506,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0506.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/BCH%2520medium%2520thumbnail%2520for%2520upload%2520%252861%2529.jpg,train,image_0507,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0507.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/late_blight_drought_leaves1x1200.jpg,train,image_0508,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0508.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/ce36c943-7a6b-4437-b5cc-773c511eeb55___Matt.S_CG%207800.JPG,train,image_0509,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0509.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20leaf%20bacterial%20spot/07.17.18-Common_Tomato_Diseases_Canker-258x300.jpg,train,image_0510,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0510.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/de56bf63-8f55-426a-a2a1-8a8a635ad5a0___RS_HL%209747.JPG,train,image_0511,/content/selected_images/PlantVillage/train/tomato_healthy/image_0511.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/d8e201e5-870e-4985-b2d7-f0dc80ab96b0___JR_B.Spot%208892.JPG,test,image_0512,/content/selected_images/PlantVillage/test/pepper_leaf_spot/image_0512.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/test/Tomato%20Septoria%20leaf%20spot/2STEM.jpg,train,image_0513,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0513.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/f7c80186-a4f8-4c18-af38-106b81f23bbd___Matt.S_CG%207658.JPG,train,image_0514,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0514.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/bb199ebe-f777-4760-adb1-368291627d3d___GCREC_Bact.Sp%205749.JPG,train,image_0515,/content/selected_images/PlantVillage/train/tomato_bacterial_spot/image_0515.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/6fbefe16-4635-4a03-b245-65594ded39cf___RS_Erly.B%207654.JPG,test,image_0516,/content/selected_images/PlantVillage/test/tomato_early_blight/image_0516.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/f1164b16-0b05-413e-be8d-79d85901e34b___GCREC_Bact.Sp%203443.JPG,test,image_0517,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0517.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/img_2509_b.jpg,train,image_0518,/content/selected_images/PlantDoc/train/pepper_healthy/image_0518.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/ebe12503-1abc-4e09-9eee-3180b67c29f4___JR_B.Spot%208849.JPG,train,image_0519,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0519.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/Late-blight-foliar-leasion-on-tomato.jpg,test,image_0520,/content/selected_images/PlantDoc/test/tomato_late_blight/image_0520.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/951d30.jpg,train,image_0521,/content/selected_images/PlantDoc/train/pepper_healthy/image_0521.jpg,cached
PlantDoc,pepper_healthy,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf/DSCN0652.jpg,test,image_0522,/content/selected_images/PlantDoc/test/pepper_healthy/image_0522.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/Septoria-461x346.jpg,train,image_0523,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0523.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/d247170c-6756-41f0-9074-09190f485cdb___RS_HL%200034.JPG,train,image_0524,/content/selected_images/PlantVillage/train/tomato_healthy/image_0524.jpg,cached
PlantVillage,pepper_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___Bacterial_spot/3610f357-8b9f-4f98-8e7f-c4297daf3b20___NREC_B.Spot%201971.JPG,train,image_0525,/content/selected_images/PlantVillage/train/pepper_leaf_spot/image_0525.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/2e9928ec-5f57-4587-bbc3-18e30d2938e3___JR_Sept.L.S%208373.JPG,test,image_0526,/content/selected_images/PlantVillage/test/tomato_septoria_leaf_spot/image_0526.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Tomato-Early-Blight-Leaf-Examples-Cornell-University.jpg,test,image_0527,/content/selected_images/PlantDoc/test/tomato_early_blight/image_0527.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/ce7d2ea8-c920-4ab0-a59c-807028c3baa6___JR_HL%208128.JPG,train,image_0528,/content/selected_images/PlantVillage/train/pepper_healthy/image_0528.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Tomato-Alternaria-Early-Blight.jpg,train,image_0529,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0529.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/B%2529-Leafunsidecladosp-envez.jpg,train,image_0530,/content/selected_images/PlantDoc/train/tomato_leaf_mould/image_0530.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/5014af80-1e3c-4a8b-9722-f90e874cbf42___Crnl_L.Mold%208991.JPG,test,image_0531,/content/selected_images/PlantVillage/test/tomato_leaf_mould/image_0531.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/3b1caf5d-9b90-4adc-bde6-8a16af479f0a___RS_Erly.B%208270.JPG,train,image_0532,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0532.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/10e9f67f-8f2f-4bec-a20a-62d032cc3414___JR_HL%207808.JPG,train,image_0533,/content/selected_images/PlantVillage/train/pepper_healthy/image_0533.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/0fca6d09-1931-4767-a195-1dd2b7cd10b7___GHLB%20Leaf%208%20Day%2012.JPG,test,image_0534,/content/selected_images/PlantVillage/test/tomato_late_blight/image_0534.jpg,cached
PlantVillage,tomato_bacterial_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Bacterial_spot/b5f208b2-bfa5-4542-bbd3-265519820575___GCREC_Bact.Sp%206127.JPG,test,image_0535,/content/selected_images/PlantVillage/test/tomato_bacterial_spot/image_0535.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/Septoria_Leaf_Spot_of_Tomato2241-450x300.jpg,train,image_0536,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0536.jpg,cached
PlantDoc,tomato_late_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20late%20blight/photo-9.jpg,train,image_0537,/content/selected_images/PlantDoc/train/tomato_late_blight/image_0537.jpg,cached
PlantDoc,tomato_bacterial_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20leaf%20bacterial%20spot/tomato1A.jpg,train,image_0538,/content/selected_images/PlantDoc/train/tomato_bacterial_spot/image_0538.jpg,cached
PlantVillage,tomato_early_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Early_blight/bcae6e76-f374-446e-b5c3-a7d18f1444f6___RS_Erly.B%207643.JPG,train,image_0539,/content/selected_images/PlantVillage/train/tomato_early_blight/image_0539.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/1f55c2e9-67b2-4377-a426-4932a77c3439___Matt.S_CG%207778.JPG,train,image_0540,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0540.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/5008922249_880e15c21f.jpg,train,image_0541,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0541.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/2939e3f2-d0c5-462c-b652-8cf4ef87d844___RS_Late.B%206600.JPG,train,image_0542,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0542.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/27a3a882-d241-4b46-9606-04e7fcaced25___GHLB2%20Leaf%208599.JPG,train,image_0543,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0543.jpg,cached
PlantDoc,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Septoria%20leaf%20spot/49-Septoria-leaf-spot.jpg,train,image_0544,/content/selected_images/PlantDoc/train/tomato_septoria_leaf_spot/image_0544.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/23a4712e-8805-43f7-9ae4-655d1c4799b0___RS_HL%200619.JPG,train,image_0545,/content/selected_images/PlantVillage/train/tomato_healthy/image_0545.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/a1414092-da7c-4e7e-9b25-6fb76e07285b___RS_HL%200247.JPG,test,image_0546,/content/selected_images/PlantVillage/test/tomato_healthy/image_0546.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/5086-early.jpg,test,image_0547,/content/selected_images/PlantDoc/test/tomato_early_blight/image_0547.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/8a74cfbd-1444-4cbe-be09-2554ee4b7032___JR_HL%208074.JPG,train,image_0548,/content/selected_images/PlantVillage/train/pepper_healthy/image_0548.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/726a5ae7-e33b-4854-a872-71318ec3a493___RS_Late.B%205538.JPG,train,image_0549,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0549.jpg,cached
PlantDoc,tomato_leaf_mould,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20mold%20leaf/tomato-leaf-mold-2.jpg,test,image_0550,/content/selected_images/PlantDoc/test/tomato_leaf_mould/image_0550.jpg,cached
PlantVillage,tomato_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___healthy/4758f78c-2d77-4f22-aee8-914c0745edcf___RS_HL%200434.JPG,train,image_0551,/content/selected_images/PlantVillage/train/tomato_healthy/image_0551.jpg,cached
PlantVillage,tomato_septoria_leaf_spot,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Septoria_leaf_spot/758a564e-79cd-44c3-a43f-822955465692___Matt.S_CG%202601.JPG,train,image_0552,/content/selected_images/PlantVillage/train/tomato_septoria_leaf_spot/image_0552.jpg,cached
PlantVillage,tomato_leaf_mould,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Leaf_Mold/4babadaf-7d3f-4cc8-8179-05d86893dd97___Crnl_L.Mold%209096.JPG,train,image_0553,/content/selected_images/PlantVillage/train/tomato_leaf_mould/image_0553.jpg,cached
PlantDoc,pepper_leaf_spot,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Bell_pepper%20leaf%20spot/pepper-plant-leaves-turning-yellow-plants-turning-yellow-pepper-plant-leaves-turning-yellow-with-brown-spots.jpg,train,image_0554,/content/selected_images/PlantDoc/train/pepper_leaf_spot/image_0554.jpg,cached
PlantVillage,tomato_late_blight,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Tomato___Late_blight/c68a177e-bd9d-4995-a8ab-9ef75bcef2fe___GHLB2%20Leaf%208995.JPG,train,image_0555,/content/selected_images/PlantVillage/train/tomato_late_blight/image_0555.jpg,cached
PlantVillage,pepper_healthy,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/master/raw/color/Pepper%2C_bell___healthy/d66b5be2-52c2-41f5-bc30-c82b9f4a9bd5___JR_HL%208274.JPG,train,image_0556,/content/selected_images/PlantVillage/train/pepper_healthy/image_0556.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/Tomato%2520early%2520blight%2520target%2520like%2520leaf%2520spot.jpg,test,image_0557,/content/selected_images/PlantDoc/test/tomato_early_blight/image_0557.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/20080526-_DSC4211.jpg,train,image_0558,/content/selected_images/PlantDoc/train/tomato_early_blight/image_0558.jpg,cached
PlantDoc,tomato_early_blight,https://raw.githubusercontent.com/pratikkayal/PlantDoc-Dataset/master/train/Tomato%20Early%20blight%20leaf/ealryblight.jpg,test,image_0559,/content/selected_images/PlantDoc/test/tomato_early_blight/image_0559.jpg,cached
